,filename,source,subset,class,pred
15432,d4d42768-5d09-440c-bf66-1ab79bc99a45___YLCV_NREC_2316.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15436,d513ede3-714e-4bb2-b8d3-2c36b353f14e___UF.GRC_YLCV_Lab_02270.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15437,d519df4e-739b-40ca-ac03-109eee9683fb___YLCV_GCREC_5236.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15442,d543dd23-9257-4dfb-9530-407ea0322689___YLCV_NREC_2057.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15447,d586a2fa-c813-4645-a242-af016bb00f4e___YLCV_GCREC_2941.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15448,d592e946-af74-4512-9329-29c66ee0660f___UF.GRC_YLCV_Lab_03219.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15456,d5fdab9a-7c5a-4141-855e-a4951e115b71___UF.GRC_YLCV_Lab_02566.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15460,d61be0db-b163-4d98-8c3b-486cfb633ae8___YLCV_NREC_2179.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15461,d621bc08-7de4-48ee-bfae-80e579a1effa___YLCV_GCREC_2721.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15464,d66d011d-3b9e-4d97-8a5a-71b0eaec71b8___YLCV_GCREC_2523.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15465,d66d06e8-4319-4511-9cdf-d57f2ed2adcc___YLCV_GCREC_2577.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15470,d6b55fa6-edef-43f8-85ff-a225488fd50c___UF.GRC_YLCV_Lab_02886.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15471,d6ce134b-bdd3-4d6f-8ce3-651586f2e4d0___YLCV_GCREC_2408.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15473,d6e25d33-64d0-43b5-af16-5f6e16f00e09___YLCV_GCREC_5449.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15477,d708a0ae-b955-445f-9fd0-a4ca842cae1b___YLCV_NREC_2533.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15478,d70ae0e9-2aec-4396-a5aa-683b0fd133f7___YLCV_GCREC_1990.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15482,d7259be2-dde8-498d-bf1e-f4b683610f22___UF.GRC_YLCV_Lab_01288.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15483,d738da92-7e26-49b7-9cbc-88462a37aa1c___UF.GRC_YLCV_Lab_01707.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15490,d78615aa-debd-4e88-885d-947beb782e96___YLCV_NREC_2411.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15496,d7d818a1-05f4-4075-a49e-033728452f3b___YLCV_GCREC_2368.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15500,d7e92f44-d414-4201-83f7-40663d5e57c2___UF.GRC_YLCV_Lab_03295.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15504,d80748d5-5cdd-47c8-a2cb-cff5829cb45b___UF.GRC_YLCV_Lab_02734.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15508,d86ec732-45d8-46e0-9098-8f8af33da404___YLCV_NREC_2512.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15511,d888e01b-f3be-42cb-8c29-b57631af0f10___YLCV_NREC_2541.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15512,d88a4391-329a-490b-8cd9-2d2612176aba___YLCV_GCREC_2842.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15513,d88d1e13-2d41-47b1-88ed-e1a19459e2d1___UF.GRC_YLCV_Lab_03102.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15514,d8be9000-ddfc-4a38-8a30-24e570facedb___UF.GRC_YLCV_Lab_02349.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15515,d8da67f2-2a7e-4b78-9069-169cd2867d82___UF.GRC_YLCV_Lab_01424.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15518,d8eff209-47eb-4d84-9d3e-a5891a3ed141___UF.GRC_YLCV_Lab_02260.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15524,d94cc5e8-9751-4eec-b1e9-f06695e2472d___UF.GRC_YLCV_Lab_08462.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15528,d990d968-58d7-4481-896f-9ecfaaf6fe44___YLCV_NREC_2793.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15532,d9a6cdca-6b73-48b0-a246-d67a53563aa1___UF.GRC_YLCV_Lab_02695.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15539,d9f938a4-597b-48ce-a017-1a4ef8b3de04___UF.GRC_YLCV_Lab_09376.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15543,da24f7ae-4d47-45ed-99a0-75994f8e92cb___UF.GRC_YLCV_Lab_01843.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15549,daa42538-8e0a-425d-a2c1-3fa4cb3a0aa3___YLCV_GCREC_5516.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15552,dac7b3e6-1a9d-47c2-af41-0f0a88704989___UF.GRC_YLCV_Lab_03070.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15556,db05b5f8-283c-4a32-b5d9-bca967c5c040___YLCV_GCREC_2592.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15562,db68c64f-a310-4594-b1a8-3dae0967519b___UF.GRC_YLCV_Lab_08525.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15564,db792eb1-6112-49ff-992d-16e5f5b906dc___YLCV_NREC_2114.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15568,db88046b-79ab-4524-b8ea-b03a7505712d___YLCV_NREC_2745.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15572,dbb6cc9b-512f-426f-b76c-fcd61d9f4e19___YLCV_NREC_2987.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15573,dbbfa69e-b641-4bf1-b2a3-fd3969c11ffc___UF.GRC_YLCV_Lab_01302.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15574,dbca697b-7070-409a-971e-1d275e10749b___YLCV_GCREC_5169.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15579,dc3efe09-9679-4aea-9836-0cb3f4d463b1___UF.GRC_YLCV_Lab_09546.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15580,dc4756b0-aca4-4bad-a224-c6a3be0708bf___YLCV_GCREC_5239.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15585,dc871d1b-3150-4783-81a9-ab2b9fd79617___UF.GRC_YLCV_Lab_03136.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15587,dca17bd8-0180-431c-9f4f-0b87d270e437___UF.GRC_YLCV_Lab_01773.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15589,dcc7144e-9350-4646-b321-234920fe46ef___UF.GRC_YLCV_Lab_01653.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15590,dcd013c8-d261-41c4-b439-790e6e3feb15___YLCV_NREC_2700.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15592,dcdbd8f4-8d1d-4646-9285-850be7cce71c___UF.GRC_YLCV_Lab_02406.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15597,dd2b8533-07a6-4b75-a682-80def8ddb105___YLCV_NREC_2373.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15609,ddc91cb5-d489-40eb-8d54-b6e723749209___UF.GRC_YLCV_Lab_02161.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15611,de05f358-a440-423a-ba9f-617788fe3e65___UF.GRC_YLCV_Lab_02199.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15615,de2455e4-3267-4816-83d7-030523379acb___YLCV_NREC_2730.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15616,de2dd43d-cb0e-45a8-8c46-d6ebaa3af0d2___UF.GRC_YLCV_Lab_08530.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15618,de39e197-6a06-446b-9776-6b76f7b8a123___YLCV_NREC_2456.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15619,de40e575-91da-4b9b-9cdf-866b522cdce1___YLCV_NREC_2425.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15623,de63da6c-abd4-4b95-b61f-866592529963___UF.GRC_YLCV_Lab_02570.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15631,dea31590-13a0-4fcf-b1e7-24dc68465f03___YLCV_GCREC_2571.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15633,dec370f4-2d00-4db1-b344-6c174bc4238c___UF.GRC_YLCV_Lab_02282.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15637,df0b44c0-1960-4518-b000-68b6d27bd163___YLCV_NREC_0099.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15638,df173175-e344-4c0c-9586-e0809473a594___YLCV_GCREC_2878.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15639,df194dd9-1732-44b7-ad24-8d0dba24e8b5___YLCV_GCREC_1929.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15641,df2d99c6-7217-42f5-88dd-738625e4fe5b___YLCV_GCREC_2122.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15642,df435bce-419d-4dfe-9372-7e92ea98b09b___YLCV_GCREC_5409.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15644,df5f2515-0894-4527-a7f0-ba7d872fae6f___UF.GRC_YLCV_Lab_09455.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15645,df63c0a1-0a40-41c0-81a9-a838b42aa337___YLCV_NREC_2580.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15651,df985c71-76c5-488b-92b5-70ee58d21dc5___UF.GRC_YLCV_Lab_01778.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15652,df9bf87e-e166-434c-9568-05ab182f0efa___UF.GRC_YLCV_Lab_01513.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15653,df9ff9b6-4062-4bb2-b756-fa76d376f14d___YLCV_GCREC_5149.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15659,dfeb11af-087c-4197-9a4f-7d1c662b8c23___UF.GRC_YLCV_Lab_02650.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15661,dff9d5c3-47fc-4311-9dbe-c88091026cc0___YLCV_NREC_2682.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15662,e00c7101-9f63-45fe-970c-b48e425d554c___YLCV_NREC_2899.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15664,e0332e2a-9eb9-476d-ae7c-40ad99fad7ba___UF.GRC_YLCV_Lab_01391.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15665,e0368d3d-b885-4bb1-943d-3aa54888636a___YLCV_NREC_2488.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15669,e0756d04-b321-4bf4-ae91-531d7f9e8f44___YLCV_NREC_2188.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15670,e07dc8e1-aa15-4c7e-af2f-cc7adc1896a2___YLCV_NREC_2806.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15674,e0acae25-3f4b-403e-8365-9f81f1601510___YLCV_NREC_2495.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15676,e0d596b7-0d68-4ae4-ac67-f7f17f1081a4___UF.GRC_YLCV_Lab_02757.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15684,e15ccb21-bc3d-4d37-835c-3814e3bf0e86___UF.GRC_YLCV_Lab_09574.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15686,e1913ee9-80ad-4295-beb4-d9d51b61ab7e___UF.GRC_YLCV_Lab_02497.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15688,e1b08f4a-b0f2-4ba2-a54b-e1776872df3a___UF.GRC_YLCV_Lab_02509.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15691,e20e49aa-c035-4485-9f7b-5bc2ef2b5568___UF.GRC_YLCV_Lab_08520.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15694,e22fd565-d7d8-40bc-823d-60d738d9c7da___YLCV_NREC_0271.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15696,e262e0f7-58e6-4f25-8853-10a6f1566815___YLCV_GCREC_1909.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15698,e27380ba-ab4c-4f3b-a0e6-36817d6883d0___YLCV_NREC_2572.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15700,e282562f-2754-4412-8673-fa96e572ff1d___YLCV_GCREC_2800.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15705,e2b50f80-02be-47c4-84de-afdef31625c0___YLCV_GCREC_2470.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15707,e2c2d65e-65a4-4a34-a931-b39cf8b92ff2___UF.GRC_YLCV_Lab_02257.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15709,e2ec5315-9f41-499f-9507-0a8b7f91d1a2___UF.GRC_YLCV_Lab_01842.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15716,e3236175-48bd-41d0-968a-adcee7609ced___YLCV_NREC_0113.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15726,e3baabe0-1d09-4180-a3be-95115001615d___UF.GRC_YLCV_Lab_01512.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15728,e3d8cd03-6094-4565-be36-6f41e69efc2e___UF.GRC_YLCV_Lab_02545.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15736,e40279cf-680e-4945-afd0-2fea87bceb46___UF.GRC_YLCV_Lab_09430.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15738,e41cf05c-3cb8-47b0-81b4-67248d43b3e0___UF.GRC_YLCV_Lab_02479.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15742,e4431f36-5b30-4420-aed2-9449f0d8ebbb___UF.GRC_YLCV_Lab_09466.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15749,e4cd09d4-e77e-4def-9370-8c243b41c026___UF.GRC_YLCV_Lab_01918.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15755,e53f03f6-3398-4420-9e5c-216f25c03b99___YLCV_GCREC_2443.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15760,e57d98a6-6dfb-4818-945d-5244a359635b___YLCV_NREC_0226.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15761,e582071e-d792-4e0d-8f8c-dd88723eb2bb___YLCV_GCREC_5152.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15765,e5b25092-f409-496a-a6f7-5f5bfd70ba83___YLCV_NREC_2417.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15767,e5b5d434-c09c-4839-828f-ed6c402b8b0d___YLCV_NREC_2501.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15768,e5b770ee-62f3-41c2-a552-933fa8912734___UF.GRC_YLCV_Lab_09594.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15779,e65e592d-3b5f-47b7-a7bd-29f154d88d5b___UF.GRC_YLCV_Lab_02159.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15780,e669346b-90a1-4a43-b436-48c8d03d37a4___UF.GRC_YLCV_Lab_02300.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15782,e676cb10-638b-4286-8409-c8993e505a90___UF.GRC_YLCV_Lab_09437.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15785,e69414b8-7822-4017-aa9c-0b1c65b29e80___YLCV_NREC_2105.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15787,e6a38626-2ee5-4008-808b-97bb0f438bfb___UF.GRC_YLCV_Lab_09527.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15788,e6b4d5bd-e41a-4989-baed-24d441c82bb6___UF.GRC_YLCV_Lab_01504.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15792,e6d8ba02-2c7a-4eff-9a57-cf14feeeceaf___UF.GRC_YLCV_Lab_01844.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15794,e6eb160b-63e8-4bfa-91fa-e33770eb771c___YLCV_NREC_2343.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15796,e736c313-f469-47b4-ba17-9babaf1be4d4___YLCV_NREC_2824.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15798,e75528ae-dc22-49b4-9b5f-e9b8340d2f06___UF.GRC_YLCV_Lab_03174.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15811,e7f0fe49-a91c-450d-be0b-573350bb6da4___YLCV_GCREC_5534.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15814,e7feafed-2a9c-49a0-a971-e54c6bb6b71a___UF.GRC_YLCV_Lab_01852.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15816,e832ae0d-ab49-4695-92e9-fa5d9590a728___UF.GRC_YLCV_Lab_02500.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15821,e8822a85-bee2-4cf1-b72b-4e77cbb35cf9___YLCV_GCREC_2111.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15822,e8825fa7-93a0-45f5-b0e7-704541eba913___YLCV_GCREC_2740.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15827,e8a73a80-16f4-46b0-825b-01feef1bd203___UF.GRC_YLCV_Lab_01562.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15833,e8ef5313-e40d-4e48-8697-8f07df4475b0___YLCV_GCREC_5219.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15835,e8f4d4ff-4266-4fc6-ac92-70cebc21f98e___UF.GRC_YLCV_Lab_03291.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15837,e905d508-a7d6-428f-abc1-a8dee0d26c05___YLCV_GCREC_5153.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15838,e906bb40-58ca-45d8-81ad-3e36ac4984b8___YLCV_NREC_2973.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15842,e90d6a66-fffc-41d9-adee-10cb9c0e3a99___YLCV_GCREC_2143.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15846,e973fad7-1bde-4155-8b47-2c6e732bbdf2___UF.GRC_YLCV_Lab_01764.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15850,e97ef3b1-710a-4248-a660-30a8a3e4e3c4___YLCV_GCREC_2078.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15851,e98e9e88-f0c9-4d56-b3ce-47e9129d2236___UF.GRC_YLCV_Lab_02594.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15856,e9cfd9bb-b89a-4340-a176-90a4433712bb___YLCV_NREC_2445.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15862,ea057115-6a1f-4958-80fc-2605fbf2002b___UF.GRC_YLCV_Lab_02747.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15865,ea4e73ef-f93c-4657-8f90-53832bde7128___YLCV_NREC_2111.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15869,ea9ec83c-03f8-4ccf-8f0d-e05b667875f1___UF.GRC_YLCV_Lab_03150.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15870,eaba0660-987d-4eb7-b263-455ad910493b___UF.GRC_YLCV_Lab_09513.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15871,eacfdafe-9c98-4e67-aec3-64600d846c41___YLCV_GCREC_1981.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15875,eafd1d89-e06d-4fdb-98d0-a6452d1281ee___UF.GRC_YLCV_Lab_03178.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15879,eb372619-66ba-4734-904f-9df910f9db14___YLCV_NREC_2055.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15882,eb613923-0d8d-4ebd-914b-fa52188c0630___UF.GRC_YLCV_Lab_03182.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15884,eb70e5e4-bea1-4510-b942-4eb644adc5a7___YLCV_GCREC_2564.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15891,ebd7bada-7833-4062-810d-def9067c4db8___UF.GRC_YLCV_Lab_02683.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15897,ec439892-e011-4aab-9e83-dc7464af8974___YLCV_NREC_2621.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15899,ec462044-903c-4f9f-a502-8717325d9207___UF.GRC_YLCV_Lab_09457.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15902,ec7d8dde-84ea-44c9-bf4c-60ba75ca4a37___UF.GRC_YLCV_Lab_09439.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15904,ec92cfb1-181b-4660-bb6e-6f108e98b549___YLCV_NREC_2620.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15907,ecb4ec4b-1992-43c5-9b1c-2a0e268dec76___YLCV_NREC_0238.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15909,ecc451eb-0098-4bc7-be09-81cc604eb984___YLCV_NREC_2504.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15910,ecd0a945-c9a3-457c-9884-e3693c043168___YLCV_GCREC_2830.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15914,ed104f2e-54de-4aad-836c-7e86f00153a2___UF.GRC_YLCV_Lab_02724.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15915,ed1d52ff-5971-4c9a-bdde-3de21492f57c___UF.GRC_YLCV_Lab_03230.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15922,eda872cb-df32-43ed-a6be-27b64d38b136___YLCV_GCREC_5354.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15925,edf03af4-9432-40f3-a6a0-d11b902bfa08___UF.GRC_YLCV_Lab_01782.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15931,ee461982-22bb-4805-9e83-27aae0eebe41___YLCV_NREC_2768.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15934,ee63e654-50df-4bf0-8eaa-5be96e9837f3___YLCV_NREC_2210.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15935,ee6970c8-f711-4897-bf0f-302bca82e3cc___YLCV_GCREC_2456.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15937,ee86daba-f145-4bb3-966c-236725a53f82___YLCV_GCREC_1918.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15938,ee87983c-150c-4c9c-86e5-aa0c4831ceb5___UF.GRC_YLCV_Lab_02952.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15941,eeab3e0b-78d8-4d52-902c-3c7a78955722___YLCV_NREC_0270.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15944,eec6cfb3-3856-4d30-a800-1dc0a1a11f13___UF.GRC_YLCV_Lab_08537.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15950,eefc17a1-cc41-4ae9-b796-e43a7b50caa5___YLCV_GCREC_2356.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15951,ef146850-1f7b-4ea9-ad34-c7f2b88e10cc___UF.GRC_YLCV_Lab_01998.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15953,ef41ba00-6d39-4686-9916-9c94a08b070c___YLCV_NREC_2859.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15954,ef44e54a-07a6-4d3e-9fd8-a8bdde0fc0fb___YLCV_GCREC_2691.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15958,ef75cad1-e208-4174-8d63-3c723e88ecc1___YLCV_GCREC_2928.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15960,ef94afc2-cf19-4512-8738-aebbcf0c1097___UF.GRC_YLCV_Lab_03335.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15961,efa48701-ac0e-40d2-b6bc-36cc3b4693b9___YLCV_GCREC_1950.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15963,efc157be-50fe-4813-8ec3-6a652f11bb6f___UF.GRC_YLCV_Lab_09484.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
15966,efdbdf70-e543-4c8f-82d4-27a06b7e0cfc___YLCV_GCREC_2516.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
