,filename,source,subset,class,plant,pred
28077,nlb_56.jpg,cd&s,test,leaf_blight,corn,corn
28082,nlb_68.jpg,cd&s,test,leaf_blight,corn,corn
28083,nlb_69.jpg,cd&s,test,leaf_blight,corn,corn
28091,nlb_85.jpg,cd&s,test,leaf_blight,corn,corn
28094,nlb_87.jpg,cd&s,test,leaf_blight,corn,corn
28096,nlb_153.jpg,cd&s,test,leaf_blight,corn,corn
28101,nlb_164.jpg,cd&s,test,leaf_blight,corn,corn
28105,nlb_171.jpg,cd&s,test,leaf_blight,corn,corn
28106,nlb_175.jpg,cd&s,test,leaf_blight,corn,corn
28117,nlb_199.jpg,cd&s,test,leaf_blight,corn,corn
28126,nlb_217.jpg,cd&s,test,leaf_blight,corn,corn
28127,nlb_218.jpg,cd&s,test,leaf_blight,corn,corn
28131,nlb_225.jpg,cd&s,test,leaf_blight,corn,corn
28132,nlb_229.jpg,cd&s,test,leaf_blight,corn,corn
28141,nlb_248.jpg,cd&s,test,leaf_blight,corn,corn
28146,nlb_259.jpg,cd&s,test,leaf_blight,corn,corn
28150,nlb_266.jpg,cd&s,test,leaf_blight,corn,corn
28151,nlb_267.jpg,cd&s,test,leaf_blight,corn,corn
28153,nlb_272.jpg,cd&s,test,leaf_blight,corn,corn
28155,nlb_277.jpg,cd&s,test,leaf_blight,corn,corn
28161,nlb_290.jpg,cd&s,test,leaf_blight,corn,corn
28162,nlb_295.jpg,cd&s,test,leaf_blight,corn,corn
28164,nlb_297.jpg,cd&s,test,leaf_blight,corn,corn
28166,nlb_307.jpg,cd&s,test,leaf_blight,corn,corn
28172,nlb_319.jpg,cd&s,test,leaf_blight,corn,corn
28173,nlb_320.jpg,cd&s,test,leaf_blight,corn,corn
28177,nlb_331.jpg,cd&s,test,leaf_blight,corn,corn
28180,nlb_333.jpg,cd&s,test,leaf_blight,corn,corn
28183,nlb_339.jpg,cd&s,test,leaf_blight,corn,corn
28186,nlb_345.jpg,cd&s,test,leaf_blight,corn,corn
28187,nlb_351.jpg,cd&s,test,leaf_blight,corn,corn
28193,nlb_363.jpg,cd&s,test,leaf_blight,corn,corn
28200,nlb_374.jpg,cd&s,test,leaf_blight,corn,corn
28201,nlb_380.jpg,cd&s,test,leaf_blight,corn,corn
28207,nlb_392.jpg,cd&s,test,leaf_blight,corn,corn
28208,nlb_393.jpg,cd&s,test,leaf_blight,corn,corn
28214,nlb_405.jpg,cd&s,test,leaf_blight,corn,corn
28215,nlb_410.jpg,cd&s,test,leaf_blight,corn,corn
28216,nlb_411.jpg,cd&s,test,leaf_blight,corn,corn
28218,nlb_417.jpg,cd&s,test,leaf_blight,corn,corn
28220,nlb_421.jpg,cd&s,test,leaf_blight,corn,corn
28238,nlb_457.jpg,cd&s,test,leaf_blight,corn,corn
28239,nlb_459.jpg,cd&s,test,leaf_blight,corn,corn
28245,nlb_476.jpg,cd&s,test,leaf_blight,corn,corn
28247,nlb_477.jpg,cd&s,test,leaf_blight,corn,corn
28248,nlb_475.jpg,cd&s,test,leaf_blight,corn,corn
28252,nlb_489.jpg,cd&s,test,leaf_blight,corn,corn
28253,nlb_493.jpg,cd&s,test,leaf_blight,corn,corn
28254,nlb_481.jpg,cd&s,test,leaf_blight,corn,corn
28256,nlb_495.jpg,cd&s,test,leaf_blight,corn,corn
28260,nlb_103.jpg,cd&s,test,leaf_blight,corn,corn
28261,nlb_104.jpg,cd&s,test,leaf_blight,corn,corn
28263,nlb_109.jpg,cd&s,test,leaf_blight,corn,corn
28265,nlb_110.jpg,cd&s,test,leaf_blight,corn,corn
28266,nlb_115.jpg,cd&s,test,leaf_blight,corn,corn
28267,nlb_116.jpg,cd&s,test,leaf_blight,corn,corn
28271,nlb_123.jpg,cd&s,test,leaf_blight,corn,corn
28275,nlb_133.jpg,cd&s,test,leaf_blight,corn,corn
28281,nlb_151.jpg,cd&s,test,leaf_blight,corn,corn
28282,nlb_145.jpg,cd&s,test,leaf_blight,corn,corn
28295,nls_253.jpg,cd&s,test,leaf_spot,corn,corn
28298,nls_182.jpg,cd&s,test,leaf_spot,corn,corn
28305,nls_3.jpg,cd&s,test,leaf_spot,corn,corn
28311,nls_10.jpg,cd&s,test,leaf_spot,corn,corn
28313,nls_11.jpg,cd&s,test,leaf_spot,corn,corn
28315,nls_13.jpg,cd&s,test,leaf_spot,corn,corn
28319,nls_17.jpg,cd&s,test,leaf_spot,corn,corn
28323,nls_22.jpg,cd&s,test,leaf_spot,corn,corn
28325,nls_25.jpg,cd&s,test,leaf_spot,corn,corn
28327,nls_26.jpg,cd&s,test,leaf_spot,corn,corn
28331,nls_29.jpg,cd&s,test,leaf_spot,corn,corn
28342,nls_57.jpg,cd&s,test,leaf_spot,corn,corn
28347,nls_62.jpg,cd&s,test,leaf_spot,corn,corn
28353,nls_68.jpg,cd&s,test,leaf_spot,corn,corn
28355,nls_70.jpg,cd&s,test,leaf_spot,corn,corn
28358,nls_73.jpg,cd&s,test,leaf_spot,corn,corn
28361,nls_77.jpg,cd&s,test,leaf_spot,corn,corn
28362,nls_76.jpg,cd&s,test,leaf_spot,corn,corn
28365,nls_80.jpg,cd&s,test,leaf_spot,corn,corn
28366,nls_81.jpg,cd&s,test,leaf_spot,corn,corn
28367,nls_83.jpg,cd&s,test,leaf_spot,corn,corn
28368,nls_82.jpg,cd&s,test,leaf_spot,corn,corn
28369,nls_84.jpg,cd&s,test,leaf_spot,corn,corn
28370,nls_85.jpg,cd&s,test,leaf_spot,corn,corn
28371,nls_87.jpg,cd&s,test,leaf_spot,corn,corn
28372,nls_86.jpg,cd&s,test,leaf_spot,corn,corn
28375,nls_90.jpg,cd&s,test,leaf_spot,corn,corn
28376,nls_92.jpg,cd&s,test,leaf_spot,corn,corn
28379,nls_94.jpg,cd&s,test,leaf_spot,corn,corn
28380,nls_96.jpg,cd&s,test,leaf_spot,corn,corn
28383,nls_99.jpg,cd&s,test,leaf_spot,corn,corn
28385,nls_101.jpg,cd&s,test,leaf_spot,corn,corn
28390,nls_107.jpg,cd&s,test,leaf_spot,corn,corn
28401,nls_118.jpg,cd&s,test,leaf_spot,corn,corn
28405,nls_122.jpg,cd&s,test,leaf_spot,corn,corn
28410,nls_128.jpg,cd&s,test,leaf_spot,corn,corn
28416,nls_134.jpg,cd&s,test,leaf_spot,corn,corn
28417,nls_135.jpg,cd&s,test,leaf_spot,corn,corn
28425,nls_142.jpg,cd&s,test,leaf_spot,corn,corn
28427,nls_146.jpg,cd&s,test,leaf_spot,corn,corn
28433,nls_153.jpg,cd&s,test,leaf_spot,corn,corn
28434,nls_154.jpg,cd&s,test,leaf_spot,corn,corn
28441,nls_161.jpg,cd&s,test,leaf_spot,corn,corn
28443,nls_164.jpg,cd&s,test,leaf_spot,corn,corn
28447,nls_168.jpg,cd&s,test,leaf_spot,corn,corn
28450,nls_172.jpg,cd&s,test,leaf_spot,corn,corn
28453,nls_175.jpg,cd&s,test,leaf_spot,corn,corn
28458,nls_181.jpg,cd&s,test,leaf_spot,corn,corn
28460,nls_184.jpg,cd&s,test,leaf_spot,corn,corn
28461,nls_185.jpg,cd&s,test,leaf_spot,corn,corn
28467,nls_191.jpg,cd&s,test,leaf_spot,corn,corn
28476,nls_203.jpg,cd&s,test,leaf_spot,corn,corn
28480,nls_207.jpg,cd&s,test,leaf_spot,corn,corn
28481,nls_208.jpg,cd&s,test,leaf_spot,corn,corn
28482,nls_209.jpg,cd&s,test,leaf_spot,corn,corn
28485,nls_213.jpg,cd&s,test,leaf_spot,corn,corn
28486,nls_212.jpg,cd&s,test,leaf_spot,corn,corn
28489,nls_216.jpg,cd&s,test,leaf_spot,corn,corn
28491,nls_217.jpg,cd&s,test,leaf_spot,corn,corn
28492,nls_220.jpg,cd&s,test,leaf_spot,corn,corn
28494,nls_221.jpg,cd&s,test,leaf_spot,corn,corn
28496,nls_222.jpg,cd&s,test,leaf_spot,corn,corn
28497,nls_223.jpg,cd&s,test,leaf_spot,corn,corn
28504,nls_232.jpg,cd&s,test,leaf_spot,corn,corn
28507,nls_235.jpg,cd&s,test,leaf_spot,corn,corn
28513,nls_241.jpg,cd&s,test,leaf_spot,corn,corn
28515,nls_243.jpg,cd&s,test,leaf_spot,corn,corn
28518,nls_247.jpg,cd&s,test,leaf_spot,corn,corn
28519,nls_248.jpg,cd&s,test,leaf_spot,corn,corn
28527,nls_258.jpg,cd&s,test,leaf_spot,corn,corn
28528,nls_261.jpg,cd&s,test,leaf_spot,corn,corn
28529,nls_260.jpg,cd&s,test,leaf_spot,corn,corn
28531,nls_263.jpg,cd&s,test,leaf_spot,corn,corn
28534,nls_264.jpg,cd&s,test,leaf_spot,corn,corn
28535,nls_267.jpg,cd&s,test,leaf_spot,corn,corn
28538,nls_271.jpg,cd&s,test,leaf_spot,corn,corn
28539,nls_270.jpg,cd&s,test,leaf_spot,corn,corn
28541,nls_273.jpg,cd&s,test,leaf_spot,corn,corn
28549,nls_36.jpg,cd&s,test,leaf_spot,corn,corn
28550,nls_37.jpg,cd&s,test,leaf_spot,corn,corn
28552,nls_39.jpg,cd&s,test,leaf_spot,corn,corn
28554,nls_40.jpg,cd&s,test,leaf_spot,corn,corn
28555,nls_41.jpg,cd&s,test,leaf_spot,corn,corn
28559,nls_45.jpg,cd&s,test,leaf_spot,corn,corn
28561,nls_324.jpg,cd&s,test,leaf_spot,corn,corn
28567,nls_458.jpg,cd&s,test,leaf_spot,corn,corn
28581,nls_390.jpg,cd&s,test,leaf_spot,corn,corn
28586,nls_277.jpg,cd&s,test,leaf_spot,corn,corn
28587,nls_279.jpg,cd&s,test,leaf_spot,corn,corn
28595,nls_285.jpg,cd&s,test,leaf_spot,corn,corn
28598,nls_289.jpg,cd&s,test,leaf_spot,corn,corn
28603,nls_295.jpg,cd&s,test,leaf_spot,corn,corn
28612,nls_307.jpg,cd&s,test,leaf_spot,corn,corn
28613,nls_306.jpg,cd&s,test,leaf_spot,corn,corn
28621,nls_317.jpg,cd&s,test,leaf_spot,corn,corn
28622,nls_318.jpg,cd&s,test,leaf_spot,corn,corn
28624,nls_321.jpg,cd&s,test,leaf_spot,corn,corn
28627,nls_325.jpg,cd&s,test,leaf_spot,corn,corn
28641,nls_342.jpg,cd&s,test,leaf_spot,corn,corn
28644,nls_424.jpg,cd&s,test,leaf_spot,corn,corn
28645,nls_425.jpg,cd&s,test,leaf_spot,corn,corn
28646,nls_426.jpg,cd&s,test,leaf_spot,corn,corn
28653,nls_433.jpg,cd&s,test,leaf_spot,corn,corn
28657,nls_437.jpg,cd&s,test,leaf_spot,corn,corn
28660,nls_439.jpg,cd&s,test,leaf_spot,corn,corn
28667,nls_448.jpg,cd&s,test,leaf_spot,corn,corn
28671,nls_452.jpg,cd&s,test,leaf_spot,corn,corn
28672,nls_453.jpg,cd&s,test,leaf_spot,corn,corn
28677,nls_459.jpg,cd&s,test,leaf_spot,corn,corn
28680,nls_460.jpg,cd&s,test,leaf_spot,corn,corn
28684,nls_467.jpg,cd&s,test,leaf_spot,corn,corn
28686,nls_468.jpg,cd&s,test,leaf_spot,corn,corn
28688,nls_471.jpg,cd&s,test,leaf_spot,corn,corn
28692,nls_475.jpg,cd&s,test,leaf_spot,corn,corn
28699,nls_485.jpg,cd&s,test,leaf_spot,corn,corn
28702,nls_488.jpg,cd&s,test,leaf_spot,corn,corn
28704,nls_490.jpg,cd&s,test,leaf_spot,corn,corn
28706,nls_491.jpg,cd&s,test,leaf_spot,corn,corn
28707,nls_493.jpg,cd&s,test,leaf_spot,corn,corn
28709,nls_496.jpg,cd&s,test,leaf_spot,corn,corn
28714,nls_502.jpg,cd&s,test,leaf_spot,corn,corn
28716,nls_501.jpg,cd&s,test,leaf_spot,corn,corn
28720,nls_508.jpg,cd&s,test,leaf_spot,corn,corn
28722,nls_510.jpg,cd&s,test,leaf_spot,corn,corn
28731,nls_520.jpg,cd&s,test,leaf_spot,corn,corn
28732,nls_519.jpg,cd&s,test,leaf_spot,corn,corn
28733,nls_521.jpg,cd&s,test,leaf_spot,corn,corn
28739,nls_528.jpg,cd&s,test,leaf_spot,corn,corn
28745,nls_533.jpg,cd&s,test,leaf_spot,corn,corn
28750,nls_538.jpg,cd&s,test,leaf_spot,corn,corn
28751,nls_537.jpg,cd&s,test,leaf_spot,corn,corn
28753,nls_542.jpg,cd&s,test,leaf_spot,corn,corn
28755,nls_543.jpg,cd&s,test,leaf_spot,corn,corn
28765,nls_346.jpg,cd&s,test,leaf_spot,corn,corn
28771,nls_351.jpg,cd&s,test,leaf_spot,corn,corn
28777,nls_360.jpg,cd&s,test,leaf_spot,corn,corn
28778,nls_358.jpg,cd&s,test,leaf_spot,corn,corn
28781,nls_364.jpg,cd&s,test,leaf_spot,corn,corn
28784,nls_367.jpg,cd&s,test,leaf_spot,corn,corn
28785,nls_366.jpg,cd&s,test,leaf_spot,corn,corn
28786,nls_368.jpg,cd&s,test,leaf_spot,corn,corn
28792,nls_375.jpg,cd&s,test,leaf_spot,corn,corn
28796,nls_379.jpg,cd&s,test,leaf_spot,corn,corn
28801,nls_386.jpg,cd&s,test,leaf_spot,corn,corn
28805,nls_389.jpg,cd&s,test,leaf_spot,corn,corn
28808,nls_393.jpg,cd&s,test,leaf_spot,corn,corn
28810,nls_396.jpg,cd&s,test,leaf_spot,corn,corn
28811,nls_397.jpg,cd&s,test,leaf_spot,corn,corn
28812,nls_398.jpg,cd&s,test,leaf_spot,corn,corn
28819,nls_405.jpg,cd&s,test,leaf_spot,corn,corn
28820,nls_406.jpg,cd&s,test,leaf_spot,corn,corn
28821,nls_407.jpg,cd&s,test,leaf_spot,corn,corn
28825,nls_412.jpg,cd&s,test,leaf_spot,corn,corn
28826,nls_413.jpg,cd&s,test,leaf_spot,corn,corn
28828,nls_416.jpg,cd&s,test,leaf_spot,corn,corn
28829,nls_417.jpg,cd&s,test,leaf_spot,corn,corn
28830,nls_418.jpg,cd&s,test,leaf_spot,corn,corn
28831,nls_419.jpg,cd&s,test,leaf_spot,corn,corn
28840,07dfb451-4378-49d1-b699-33a5fc49ff07___RS_HL_5399.JPG,plant_village,test,healthy,potato,potato
28841,0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL_1817.JPG,plant_village,test,healthy,potato,potato
28846,142fb983-2166-4a0f-b99b-a6c21e99987e___RS_HL_5398.JPG,plant_village,test,healthy,potato,potato
28847,14484ea5-9c34-427c-abe4-2743265aced0___RS_HL_4204.JPG,plant_village,test,healthy,potato,potato
28849,163ada72-4288-4f85-a3c1-feed23c8d1de___RS_HL_1940.JPG,plant_village,test,healthy,potato,potato
28852,1ae826e2-5148-47bd-a44c-711ec9cc9c75___RS_HL_1954.JPG,plant_village,test,healthy,potato,potato
28857,22322780-95b4-4b45-b626-26b22965d55e___RS_HL_1880.JPG,plant_village,test,healthy,potato,potato
28861,2d98cbc8-cbe6-423c-b2ab-3f7f8bcea5d5___RS_HL_1945.JPG,plant_village,test,healthy,potato,potato
28864,30126310-39de-4c02-b10a-23409417a4f6___RS_HL_1826.JPG,plant_village,test,healthy,potato,potato
28865,30937333-8898-4634-8c00-af57d3020ba6___RS_HL_1922.JPG,plant_village,test,healthy,potato,potato
28869,38faf81d-c83b-42ca-b4c3-e3bbfa070589___RS_HL_1805.JPG,plant_village,test,healthy,potato,potato
28872,3c0d6888-c7e1-4cf8-9c25-9a0b8c62ba72___RS_HL_1780.JPG,plant_village,test,healthy,potato,potato
28873,3edf7c3f-73e0-439c-870d-76cfd7c3bc45___RS_HL_1859.JPG,plant_village,test,healthy,potato,potato
28874,3f369e63-81eb-4194-a145-df9ed91abc5d___RS_HL_1745.JPG,plant_village,test,healthy,potato,potato
28877,415ac4a2-8f16-4052-880e-1e1f208965f0___RS_HL_1884.JPG,plant_village,test,healthy,potato,potato
28879,45bc0b37-ca59-4a89-8531-705af42a6fd5___RS_HL_1946.JPG,plant_village,test,healthy,potato,potato
28882,4a08efaa-28cc-4356-8769-4002f4b299ef___RS_HL_1850.JPG,plant_village,test,healthy,potato,potato
28887,533abd3a-3e1d-42d0-ae9c-5189282b78af___RS_HL_5369.JPG,plant_village,test,healthy,potato,potato
28891,57e24d88-fd01-4422-b8b5-d688d2296184___RS_HL_5401.JPG,plant_village,test,healthy,potato,tomato
28895,5cb360dd-5c17-4c57-b31d-97cd8dd8d0bd___RS_HL_1797.JPG,plant_village,test,healthy,potato,potato
28898,5e19b1f4-fd65-4c4d-bcd2-18c8c519eddb___RS_HL_1965.JPG,plant_village,test,healthy,potato,potato
28900,5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL_1762.JPG,plant_village,test,healthy,potato,potato
28909,774875d3-438a-4305-afe2-7d59e2925dc4___RS_HL_1759.JPG,plant_village,test,healthy,potato,potato
28910,77c75478-e1f0-4aaa-9cbc-af1fed928a74___RS_HL_1748.JPG,plant_village,test,healthy,potato,potato
28911,7948ada9-eabc-4cb7-a579-b73e938eb716___RS_HL_4185.JPG,plant_village,test,healthy,potato,potato
28919,8665efd2-fa3d-45f8-b1c0-746c99fb7d1e___RS_HL_1924.JPG,plant_village,test,healthy,potato,potato
28925,923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL_1888.JPG,plant_village,test,healthy,potato,potato
28928,9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL_1846.JPG,plant_village,test,healthy,potato,potato
28931,9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL_1960.JPG,plant_village,test,healthy,potato,potato
28934,a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL_5409.JPG,plant_village,test,healthy,potato,potato
28935,a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL_1819.JPG,plant_village,test,healthy,potato,potato
28936,a5050bde-febc-4931-b31d-45c9652df318___RS_HL_5373.JPG,plant_village,test,healthy,potato,potato
28937,a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL_1738.JPG,plant_village,test,healthy,potato,potato
28939,ad9b6cf4-e065-496d-91c7-5713ce14e19e___RS_HL_1926.JPG,plant_village,test,healthy,potato,potato
28943,b35b9f8b-daca-4d12-a5be-defe68d0acc5___RS_HL_1903.JPG,plant_village,test,healthy,potato,potato
28945,b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL_1740.JPG,plant_village,test,healthy,potato,potato
28948,b89db9d3-a413-4781-bc88-5f6c2085ab5f___RS_HL_1909.JPG,plant_village,test,healthy,potato,potato
28957,c3caa84b-6078-4489-80ac-919d92d25ff7___RS_HL_1772.JPG,plant_village,test,healthy,potato,potato
28958,c548fe0e-21c2-4241-b806-1e438a1213bd___RS_HL_1770.JPG,plant_village,test,healthy,potato,potato
28960,c6abf1da-b06f-4cd2-8af6-d68be5eff6f9___RS_HL_1766.JPG,plant_village,test,healthy,potato,potato
28961,c85bacb0-e5e8-4127-a0b0-a7342f2cab5f___RS_HL_5406.JPG,plant_village,test,healthy,potato,potato
28965,d287be3d-cac6-4485-8c31-674fb8b459be___RS_HL_1973.JPG,plant_village,test,healthy,potato,potato
28968,d50a580b-46bd-47f5-a0bf-8535da774104___RS_HL_5408.JPG,plant_village,test,healthy,potato,potato
28969,dbe4f332-9189-4b76-b30c-f0c9a55e48d3___RS_HL_1841.JPG,plant_village,test,healthy,potato,potato
28974,e51367c1-d582-45e3-acf6-b0e652b43d3a___RS_HL_1873.JPG,plant_village,test,healthy,potato,potato
28975,e693354a-053c-4093-8642-cc8f5f9eb2cc___RS_HL_1746.JPG,plant_village,test,healthy,potato,potato
28989,002a55fb-7a3d-4a3a-aca8-ce2d5ebc6925___RS_Early.B_8170.JPG,plant_village,test,early_blight,potato,potato
28990,009c8c31-f22d-4ffd-8f16-189c6f06c577___RS_Early.B_7885.JPG,plant_village,test,early_blight,potato,potato
28992,0182e991-97f0-4805-a1f7-6e1b4306d518___RS_Early.B_7015.JPG,plant_village,test,early_blight,potato,potato
28994,0267d4ca-522e-4ca0-b1a2-ce925e5b54a2___RS_Early.B_7020.JPG,plant_village,test,early_blight,potato,potato
29003,04fd2a46-ddd4-4b0b-8f19-5ecca482a7d5___RS_Early.B_7273.JPG,plant_village,test,early_blight,potato,potato
29008,06ac6596-8d65-46dd-a343-a2209f3480e4___RS_Early.B_6921.JPG,plant_village,test,early_blight,potato,potato
29014,08194ca3-f0b2-4aaa-8df8-5ec5ddc6696a___RS_Early.B_8151.JPG,plant_village,test,early_blight,potato,potato
29020,08cf1add-91f8-41ea-bc13-54e7d1cb6da0___RS_Early.B_6865.JPG,plant_village,test,early_blight,potato,potato
29022,096a2c48-104c-4570-9e34-8dd60aa5ebcf___RS_Early.B_6979.JPG,plant_village,test,early_blight,potato,potato
29025,0a0744dc-8486-4fbb-a44b-4d63e6db6197___RS_Early.B_7575.JPG,plant_village,test,early_blight,potato,potato
29028,0a79700b-f834-41f5-ae51-6ceda6f67a48___RS_Early.B_8951.JPG,plant_village,test,early_blight,potato,potato
29032,0c4f6f72-c7a2-42e1-9671-41ab3bf37fe7___RS_Early.B_6752.JPG,plant_village,test,early_blight,potato,potato
29033,0c5b14d9-8b1c-4c39-bb23-1835b5760caa___RS_Early.B_7937.JPG,plant_village,test,early_blight,potato,potato
29037,0d987d4a-26bc-4f74-8a16-12f8969dfed8___RS_Early.B_7013.JPG,plant_village,test,early_blight,potato,potato
29040,0e0a1b51-f61c-4934-bc57-a820af1faacb___RS_Early.B_7147.JPG,plant_village,test,early_blight,potato,potato
29043,0ede4acd-3685-40d9-b52b-7b3cb6536fa8___RS_Early.B_7377.JPG,plant_village,test,early_blight,potato,potato
29045,0f9c098f-a6df-4a73-8c14-8e7d4dbb1b0b___RS_Early.B_7991.JPG,plant_village,test,early_blight,potato,potato
29049,1082eee1-189d-4e0f-96b5-8b1393be4c4c___RS_Early.B_8743.JPG,plant_village,test,early_blight,potato,potato
29053,1131b92e-ef46-441e-ac5f-c18ac09bf69a___RS_Early.B_8064.JPG,plant_village,test,early_blight,potato,potato
29059,12a7bc09-8d7f-4790-8046-6e3f12f71399___RS_Early.B_7973.JPG,plant_village,test,early_blight,potato,potato
29063,1367d3e9-74fe-4d61-ab24-dd389dcb5d54___RS_Early.B_8011.JPG,plant_village,test,early_blight,potato,potato
29064,13cfb9dc-8951-44c0-8c16-e96fd6ccc659___RS_Early.B_7070.JPG,plant_village,test,early_blight,potato,potato
29076,17756ec1-9c95-43b3-bedc-933b6e0887f3___RS_Early.B_8251.JPG,plant_village,test,early_blight,potato,potato
29078,1797b5ac-ed8b-4b35-bd01-f8a14d34d6e1___RS_Early.B_8812.JPG,plant_village,test,early_blight,potato,potato
29082,1994cd3e-4000-4c56-bede-d35a1eecc287___RS_Early.B_6867.JPG,plant_village,test,early_blight,potato,potato
29083,1a2970b6-bafd-4812-93bc-57ff969e1045___RS_Early.B_7330.JPG,plant_village,test,early_blight,potato,potato
29087,1b0a2898-00b9-4a12-b4dc-a89b77b9e8b7___RS_Early.B_6928.JPG,plant_village,test,early_blight,potato,potato
29092,1cb05d87-027d-4bf0-b5c4-4c1a57896ac6___RS_Early.B_7936.JPG,plant_village,test,early_blight,potato,potato
29093,1d038d64-7f3c-4b4d-9b3d-7736f97b59a0___RS_Early.B_7994.JPG,plant_village,test,early_blight,potato,potato
29094,1d18a770-8a16-4765-bae9-5d96f781db89___RS_Early.B_7803.JPG,plant_village,test,early_blight,potato,potato
29095,1d2ec63e-acfb-4a80-ba21-853a724fff4a___RS_Early.B_8083.JPG,plant_village,test,early_blight,potato,potato
29098,1d4fc5d0-fee6-40bf-8e7b-e1598ea64161___RS_Early.B_8912.JPG,plant_village,test,early_blight,potato,potato
29099,1daae61a-7014-4efe-b855-018999a5be9b___RS_Early.B_6852.JPG,plant_village,test,early_blight,potato,potato
29103,1e99ce6b-b7fa-4ae1-9076-279f430b8c5f___RS_Early.B_7092.JPG,plant_village,test,early_blight,potato,potato
29107,1f830d02-1fc6-41d6-99c6-851e0d2af4ad___RS_Early.B_9182.JPG,plant_village,test,early_blight,potato,potato
29108,1ff86a73-9f36-45c5-8012-c5d90445b7ac___RS_Early.B_8563.JPG,plant_village,test,early_blight,potato,potato
29111,20421747-c083-48a1-aed5-b1097ae50491___RS_Early.B_8203.JPG,plant_village,test,early_blight,potato,potato
29118,21d50c27-900e-4644-ab01-0cc96214d2f6___RS_Early.B_7153.JPG,plant_village,test,early_blight,potato,potato
29119,221c911f-e483-407c-b672-21150d09d57e___RS_Early.B_7678.JPG,plant_village,test,early_blight,potato,potato
29121,22d1678a-3abd-4fe6-ac13-b654e2589280___RS_Early.B_8523.JPG,plant_village,test,early_blight,potato,potato
29126,24a34259-1c47-4e87-ac83-5decf37b42e4___RS_Early.B_6896.JPG,plant_village,test,early_blight,potato,potato
29129,25642761-2905-48af-b8da-1064a0f6b876___RS_Early.B_6831.JPG,plant_village,test,early_blight,potato,potato
29132,268bb1c3-a714-46af-b6a5-bea66496158c___RS_Early.B_8678.JPG,plant_village,test,early_blight,potato,potato
29135,26d2af6a-f52e-457c-8006-fa106ad39fbe___RS_Early.B_8586.JPG,plant_village,test,early_blight,potato,potato
29138,2767ef91-3383-4872-9804-e0bcd2bc43fc___RS_Early.B_7783.JPG,plant_village,test,early_blight,potato,potato
29142,292a3f93-96a2-4b0d-879f-581136c57bcf___RS_Early.B_7099.JPG,plant_village,test,early_blight,potato,potato
29145,29922d76-0eda-4e7c-89af-7688c656bfdd___RS_Early.B_8353.JPG,plant_village,test,early_blight,potato,potato
29146,29978e78-7d4a-4fff-a659-52e45e9b96b3___RS_Early.B_7672.JPG,plant_village,test,early_blight,potato,potato
29147,29f79006-adf2-4d71-a6a8-bfc02c020b71___RS_Early.B_6833.JPG,plant_village,test,early_blight,potato,potato
29149,2a9d3616-0bf1-4d98-b649-0a46d36dab7c___RS_Early.B_6703.JPG,plant_village,test,early_blight,potato,potato
29150,2b1718b3-c951-4f24-b6ec-4eb7df77c913___RS_Early.B_7475.JPG,plant_village,test,early_blight,potato,potato
29151,2b3e46d9-09dd-4966-99c6-fe44c741b94c___RS_Early.B_8290.JPG,plant_village,test,early_blight,potato,potato
29153,2b8cfa81-e20f-4c28-b403-2cec2e5c0f2a___RS_Early.B_8145.JPG,plant_village,test,early_blight,potato,potato
29158,2c48971d-9f73-401d-a62a-f3729d08b6c2___RS_Early.B_7463.JPG,plant_village,test,early_blight,potato,potato
29159,2c5500a4-cfa4-4b46-8db4-443b995d39dd___RS_Early.B_8768.JPG,plant_village,test,early_blight,potato,potato
29160,2cafa90e-af46-4d0a-9137-9780d816b96a___RS_Early.B_7731.JPG,plant_village,test,early_blight,potato,potato
29163,2ce7e8d7-4cc9-4ab3-9d22-8f7ad21d8eda___RS_Early.B_8609.JPG,plant_village,test,early_blight,potato,potato
29166,2d344be7-2d5f-4d27-aeb2-b92c8191b877___RS_Early.B_7173.JPG,plant_village,test,early_blight,potato,potato
29173,306c45ac-6f97-4b7e-9fad-1c8c39870138___RS_Early.B_7673.JPG,plant_village,test,early_blight,potato,potato
29179,33019904-ac3b-4083-a192-ce4092758ddd___RS_Early.B_8344.JPG,plant_village,test,early_blight,potato,potato
29180,334fd34b-f4aa-4cc2-9ac9-8b85df65b96c___RS_Early.B_6773.JPG,plant_village,test,early_blight,potato,potato
29181,336e5156-8947-46a7-a6fb-e993255d9091___RS_Early.B_8085.JPG,plant_village,test,early_blight,potato,potato
29183,349730da-a627-4da6-90d5-707c4a3dba88___RS_Early.B_7553.JPG,plant_village,test,early_blight,potato,potato
29186,34d62dee-797e-4f31-9063-f6a285935b4d___RS_Early.B_6733.JPG,plant_village,test,early_blight,potato,potato
29189,34f44be4-9dc5-460b-896d-cd6593166fe7___RS_Early.B_8175.JPG,plant_village,test,early_blight,potato,potato
