,filename,source,subset,class,pred
7595,2012_03_IMG_6283_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7596,2012_03_IMG_6285_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7603,2012_03_IMG_6298_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7604,2012_03_IMG_6299_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7605,2012_03_IMG_6300_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7607,2012_03_IMG_6312_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7617,2012_03_IMG_6327_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7625,2012_03_IMG_6352_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7628,2012_03_IMG_6359_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7629,2012_03_IMG_6364_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7630,2012_03_IMG_6365_maize_diverse_JM_(1)-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7632,2012_03_IMG_6370_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7634,2012_03_IMG_6377_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7636,2012_03_IMG_6382_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7644,2012_03_IMG_6394_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7646,2012_03_IMG_6396_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7648,2012_03_IMG_6403_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7649,2012_03_IMG_6405_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7651,2012_03_IMG_6408_maize_diverse_JM-C-Ac.JPG,maizecraze,test,leaf_spot,leaf_spot
7656,2012_03_IMG_6427_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7658,2012_03_IMG_6430_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7660,2012_03_IMG_6435_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7665,2012_03_IMG_6464_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7668,2012_03_IMG_6478_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7672,2012_03_IMG_6483_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,common_rust
7675,2012_03_IMG_6503_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7679,2012_03_IMG_6514_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7684,2012_03_IMG_6530_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7686,2012_03_IMG_6534_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7689,2012_03_IMG_6554_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,healthy
7690,2012_03_IMG_6557_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7696,2012_03_IMG_6582_maize_diverse_JM_(1)-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
7699,2019-03-13--Cedara-(DKB)-DSC_0043.JPG,maizecraze,test,leaf_spot,leaf_spot
7702,2019-03-13--Cedara-(DKB)-DSC_0046.JPG,maizecraze,test,leaf_spot,leaf_spot
7708,2019-03-13--Cedara-(DKB)-DSC_0053.JPG,maizecraze,test,leaf_spot,healthy
7713,2019-03-13--Cedara-(DKB)-DSC_0059.JPG,maizecraze,test,leaf_spot,leaf_spot
7714,2019-03-13--Cedara-(DKB)-DSC_0060.JPG,maizecraze,test,leaf_spot,leaf_spot
7718,2019-03-13--Cedara-(DKB)-DSC_0065.JPG,maizecraze,test,leaf_spot,leaf_spot
7720,2019-03-13--Cedara-(DKB)-DSC_0067.JPG,maizecraze,test,leaf_spot,leaf_spot
7722,2019-03-13--Cedara-(DKB)-DSC_0069.JPG,maizecraze,test,leaf_spot,leaf_spot
7726,2019-03-13--Cedara-(DKB)-DSC_0073.JPG,maizecraze,test,leaf_spot,leaf_spot
7728,2019-03-13--Cedara-(DKB)-DSC_0089.JPG,maizecraze,test,leaf_spot,leaf_spot
7730,2019-03-13--Cedara-(DKB)-DSC_0101.JPG,maizecraze,test,leaf_spot,leaf_spot
7732,2019-03-13--Cedara-(DKB)-DSC_0112.JPG,maizecraze,test,leaf_spot,leaf_spot
7733,2019-03-13--Cedara-(DKB)-DSC_0115.JPG,maizecraze,test,leaf_spot,leaf_spot
7735,2019-03-13--Cedara-(DKB)-DSC_0120.JPG,maizecraze,test,leaf_spot,leaf_spot
7737,2019-03-13--Cedara-(DKB)-DSC_0122.JPG,maizecraze,test,leaf_spot,leaf_spot
7742,2019-03-13--Cedara-(DKB)-DSC_0127.JPG,maizecraze,test,leaf_spot,leaf_spot
7752,2019-03-13--Cedara-(DKB)-DSC_0177.JPG,maizecraze,test,leaf_spot,leaf_spot
7765,2019-03-13--Cedara-(DKB)-DSC_0267.JPG,maizecraze,test,leaf_spot,leaf_spot
7768,2019-03-13--Cedara-(DKB)-DSC_0287.JPG,maizecraze,test,leaf_spot,leaf_spot
7786,IMG_3679.JPG,maizecraze,test,leaf_spot,healthy
7790,IMG_3704.JPG,maizecraze,test,leaf_spot,leaf_spot
7792,IMG_3706.JPG,maizecraze,test,leaf_spot,leaf_spot
7794,IMG_3708.JPG,maizecraze,test,leaf_spot,leaf_spot
7795,IMG_3709.JPG,maizecraze,test,leaf_spot,leaf_spot
7806,IMG_3736.JPG,maizecraze,test,leaf_spot,leaf_spot
7833,IMG_3789.JPG,maizecraze,test,leaf_spot,leaf_spot
7838,IMG_3810.JPG,maizecraze,test,leaf_spot,leaf_spot
7839,IMG_3814.JPG,maizecraze,test,leaf_spot,leaf_spot
7840,IMG_3815.JPG,maizecraze,test,leaf_spot,leaf_spot
7841,IMG_3816.JPG,maizecraze,test,leaf_spot,leaf_spot
7846,IMG_3821.JPG,maizecraze,test,leaf_spot,leaf_spot
7851,IMG_3828.JPG,maizecraze,test,leaf_spot,leaf_blight
7857,20190313_112124.jpg,maizecraze,test,leaf_spot,healthy
7859,20190313_114426.jpg,maizecraze,test,leaf_spot,leaf_spot
7860,20190313_114428.jpg,maizecraze,test,leaf_spot,leaf_spot
7862,20190313_114647.jpg,maizecraze,test,leaf_spot,leaf_spot
7863,20190313_114821.jpg,maizecraze,test,leaf_spot,leaf_spot
7866,20190313_115004.jpg,maizecraze,test,leaf_spot,leaf_spot
7870,20190313_115443.jpg,maizecraze,test,leaf_spot,leaf_spot
7871,20190313_115529.jpg,maizecraze,test,leaf_spot,leaf_spot
7874,20190313_115622.jpg,maizecraze,test,leaf_spot,leaf_spot
7876,20190313_115710.jpg,maizecraze,test,leaf_spot,leaf_spot
7880,20190313_120645.jpg,maizecraze,test,leaf_spot,leaf_spot
7881,20190313_121333.jpg,maizecraze,test,leaf_spot,common_rust
7886,20190313_122105.jpg,maizecraze,test,leaf_spot,leaf_spot
7887,20190313_122112.jpg,maizecraze,test,leaf_spot,leaf_spot
7892,20190313_122801.jpg,maizecraze,test,leaf_spot,leaf_spot
7894,20190313_122942.jpg,maizecraze,test,leaf_spot,leaf_spot
7895,20190313_141916.jpg,maizecraze,test,leaf_spot,common_rust
7901,20190313_143051.jpg,maizecraze,test,leaf_spot,leaf_blight
7907,20190313_144528.jpg,maizecraze,test,leaf_spot,leaf_spot
7910,20190313_144827.jpg,maizecraze,test,leaf_spot,healthy
7914,20190313_145728.jpg,maizecraze,test,leaf_spot,leaf_blight
7915,20190313_145819.jpg,maizecraze,test,leaf_spot,leaf_spot
7917,20190313_145945.jpg,maizecraze,test,leaf_spot,healthy
7920,20190313_152544.jpg,maizecraze,test,leaf_spot,healthy
7921,20190313_152638.jpg,maizecraze,test,leaf_spot,leaf_spot
7929,20200309_090217.jpg,maizecraze,test,leaf_spot,healthy
7930,20200309_090326.jpg,maizecraze,test,leaf_spot,healthy
7931,20200309_090356.jpg,maizecraze,test,leaf_spot,healthy
7940,20200309_090624.jpg,maizecraze,test,leaf_spot,healthy
7943,20200309_090732.jpg,maizecraze,test,leaf_spot,healthy
7950,20200309_091505.jpg,maizecraze,test,leaf_spot,leaf_spot
7953,20200309_092128.jpg,maizecraze,test,leaf_spot,healthy
7962,20200309_092647.jpg,maizecraze,test,leaf_spot,healthy
7963,20200309_092721.jpg,maizecraze,test,leaf_spot,common_rust
7964,20200309_092810.jpg,maizecraze,test,leaf_spot,leaf_spot
7966,20200309_092848.jpg,maizecraze,test,leaf_spot,leaf_spot
7967,20200309_092859.jpg,maizecraze,test,leaf_spot,healthy
7977,20200309_093014.jpg,maizecraze,test,leaf_spot,leaf_spot
7979,20200309_093022.jpg,maizecraze,test,leaf_spot,healthy
7980,20200309_093024.jpg,maizecraze,test,leaf_spot,healthy
7984,20200309_093123.jpg,maizecraze,test,leaf_spot,leaf_spot
7985,20200309_093124.jpg,maizecraze,test,leaf_spot,leaf_spot
7986,20200309_093125.jpg,maizecraze,test,leaf_spot,leaf_spot
7992,20200309_093438.jpg,maizecraze,test,leaf_spot,leaf_spot
7996,20200309_093452.jpg,maizecraze,test,leaf_spot,leaf_spot
7998,20200309_093506(0).jpg,maizecraze,test,leaf_spot,healthy
8004,20200309_093832.jpg,maizecraze,test,leaf_spot,streak_virus
8008,20200309_103323.jpg,maizecraze,test,leaf_spot,healthy
8013,20200309_103531.jpg,maizecraze,test,leaf_spot,leaf_spot
8014,20200309_103546.jpg,maizecraze,test,leaf_spot,healthy
8018,IMG_20200226_083810.jpg,maizecraze,test,leaf_spot,leaf_spot
8021,IMG_20200226_083838.jpg,maizecraze,test,leaf_spot,leaf_spot
8022,IMG_20200226_083955.jpg,maizecraze,test,leaf_spot,common_rust
8023,IMG_20200226_084032.jpg,maizecraze,test,leaf_spot,common_rust
8025,IMG_20200226_084119.jpg,maizecraze,test,leaf_spot,leaf_blight
8027,IMG_20200226_084336.jpg,maizecraze,test,leaf_spot,common_rust
8030,IMG_20200226_084450.jpg,maizecraze,test,leaf_spot,leaf_spot
8034,IMG_20200226_135151.jpg,maizecraze,test,leaf_spot,leaf_spot
8036,IMG_20200226_135211.jpg,maizecraze,test,leaf_spot,leaf_spot
8041,IMG_20200302_111646.jpg,maizecraze,test,leaf_spot,leaf_blight
8046,IMG_20200309_103740.jpg,maizecraze,test,leaf_spot,leaf_spot
8047,IMG_20200309_103750.jpg,maizecraze,test,leaf_spot,leaf_spot
8052,IMG_20200309_104024.jpg,maizecraze,test,leaf_spot,leaf_spot
8062,IMG_20200323_103802.jpg,maizecraze,test,leaf_spot,leaf_spot
8064,IMG_20200323_103820.jpg,maizecraze,test,leaf_spot,leaf_spot
8067,IMG_20200323_104004.jpg,maizecraze,test,leaf_spot,leaf_spot
8069,94_CIMG3829_1-268-1.JPG,maizecraze,test,leaf_blight,leaf_spot
8070,2012_03_DSC1955_maize_diverse-R-Pn-DK-28.JPG,maizecraze,test,leaf_blight,leaf_spot
8071,2012_03_DSC1956_maize_diverse-R-Pn-DK-28.JPG,maizecraze,test,leaf_blight,healthy
8078,2019-03-13--Cedara-(DKB)-DSC_0140.JPG,maizecraze,test,leaf_blight,leaf_blight
8080,2019-03-13--Cedara-(DKB)-DSC_0142.JPG,maizecraze,test,leaf_blight,leaf_blight
8085,2019-03-13--Cedara-(DKB)-DSC_0161.JPG,maizecraze,test,leaf_blight,leaf_blight
8086,2019-03-13--Cedara-(DKB)-DSC_0166.JPG,maizecraze,test,leaf_blight,leaf_blight
8089,2019-03-13--Cedara-(DKB)-DSC_0193.JPG,maizecraze,test,leaf_blight,leaf_blight
8091,2019-03-13--Cedara-(DKB)-DSC_0195.JPG,maizecraze,test,leaf_blight,leaf_blight
8095,2019-03-13--Cedara-(DKB)-DSC_0244.JPG,maizecraze,test,leaf_blight,leaf_blight
8096,2019-03-13--Cedara-(DKB)-DSC_0266.JPG,maizecraze,test,leaf_blight,leaf_blight
8099,2019-03-13--Cedara-(DKB)-DSC_0291.JPG,maizecraze,test,leaf_blight,leaf_blight
8101,IMG_3650.JPG,maizecraze,test,leaf_blight,leaf_blight
8105,IMG_3685.JPG,maizecraze,test,leaf_blight,leaf_blight
8107,IMG_3689.JPG,maizecraze,test,leaf_blight,leaf_blight
8110,IMG_3693.JPG,maizecraze,test,leaf_blight,leaf_blight
8113,IMG_3703.JPG,maizecraze,test,leaf_blight,leaf_spot
8115,IMG_3718.JPG,maizecraze,test,leaf_blight,leaf_spot
8116,IMG_3719.JPG,maizecraze,test,leaf_blight,leaf_spot
8117,IMG_3720.JPG,maizecraze,test,leaf_blight,leaf_spot
8125,IMG_3794.JPG,maizecraze,test,leaf_blight,leaf_blight
8132,IMG_3805.JPG,maizecraze,test,leaf_blight,leaf_blight
8133,IMG_3832.JPG,maizecraze,test,leaf_blight,leaf_spot
8134,IMG_3843.JPG,maizecraze,test,leaf_blight,leaf_blight
8136,IMG_3852.JPG,maizecraze,test,leaf_blight,leaf_blight
8139,20190313_113105.jpg,maizecraze,test,leaf_blight,leaf_blight
8140,20190313_120606.jpg,maizecraze,test,leaf_blight,leaf_blight
8145,20190313_142616.jpg,maizecraze,test,leaf_blight,leaf_blight
8151,20190313_143348.jpg,maizecraze,test,leaf_blight,leaf_spot
8156,20190313_145006.jpg,maizecraze,test,leaf_blight,leaf_spot
8157,20190313_145314.jpg,maizecraze,test,leaf_blight,leaf_blight
8160,20190313_145417.jpg,maizecraze,test,leaf_blight,leaf_blight
8163,20190313_145713.jpg,maizecraze,test,leaf_blight,common_rust
8169,20190313_152737.jpg,maizecraze,test,leaf_blight,healthy
8170,20190313_152808.jpg,maizecraze,test,leaf_blight,leaf_blight
8172,20190313_153658.jpg,maizecraze,test,leaf_blight,leaf_blight
8174,IMG_20190316_074129.jpg,maizecraze,test,leaf_blight,leaf_spot
8175,IMG_20190316_074142.jpg,maizecraze,test,leaf_blight,leaf_blight
8178,IMG_20190316_082848.jpg,maizecraze,test,leaf_blight,leaf_blight
8186,IMG_20190316_090315.jpg,maizecraze,test,leaf_blight,leaf_blight
8196,IMG_20190316_081850.jpg,maizecraze,test,leaf_blight,leaf_blight
8199,IMG_20190316_084625.jpg,maizecraze,test,leaf_blight,leaf_blight
8207,IMG_20190316_091024.jpg,maizecraze,test,leaf_blight,leaf_blight
8208,IMG_20190316_091233.jpg,maizecraze,test,leaf_blight,leaf_blight
8209,IMG_20190316_091259.jpg,maizecraze,test,leaf_blight,leaf_blight
8212,IMG_20190227_103851.jpg,maizecraze,test,leaf_blight,leaf_blight
8216,IMG_20190227_112929.jpg,maizecraze,test,leaf_blight,leaf_blight
8218,IMG_20190227_113129.jpg,maizecraze,test,leaf_blight,leaf_blight
8226,20200309_091753.jpg,maizecraze,test,leaf_blight,leaf_blight
8227,20200309_091921.jpg,maizecraze,test,leaf_blight,healthy
8228,20200309_093831.jpg,maizecraze,test,leaf_blight,leaf_spot
8229,20200309_101731.jpg,maizecraze,test,leaf_blight,leaf_blight
8233,20200309_101836.jpg,maizecraze,test,leaf_blight,leaf_blight
8235,20200309_102114.jpg,maizecraze,test,leaf_blight,leaf_blight
8238,20200309_102145.jpg,maizecraze,test,leaf_blight,healthy
8251,IMG_20200226_084347.jpg,maizecraze,test,leaf_blight,leaf_blight
8255,IMG_20200302_111634.jpg,maizecraze,test,leaf_blight,leaf_blight
8256,IMG_20200302_111755.jpg,maizecraze,test,leaf_blight,healthy
8265,IMG_20200318_121510.jpg,maizecraze,test,leaf_blight,leaf_blight
8266,2012_03_DSC1895_maize_diverse-R-Pn-DK-28.JPG,maizecraze,test,leaf_spot,leaf_spot
8267,2012_03_DSC1903_maize_diverse-R-Pn-DK-28.JPG,maizecraze,test,leaf_spot,leaf_spot
8269,2012_03_DSC1906_maize_diverse-R-Pn-DK-28.JPG,maizecraze,test,leaf_spot,leaf_spot
8270,2012_03_DSC1913_maize_diverse-R-Pn-DK-28.JPG,maizecraze,test,leaf_spot,leaf_spot
8271,2012_03_DSC1952_maize_diverse-R-Pn-DK-28.JPG,maizecraze,test,leaf_spot,healthy
8272,2012_03_DSC1962_maize_diverse-R-Pn-DK-28.JPG,maizecraze,test,leaf_spot,leaf_spot
8278,2012_03_IMG_6487_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
8279,2012_03_IMG_6488_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
8280,2012_03_IMG_6490_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_blight
8282,2012_03_IMG_6511_maize_diverse_JM-R-Pn.JPG,maizecraze,test,leaf_spot,leaf_spot
8289,2019-03-13--Cedara-(DKB)-DSC_0008.JPG,maizecraze,test,leaf_spot,leaf_blight
8295,2019-03-13--Cedara-(DKB)-DSC_0026.JPG,maizecraze,test,leaf_spot,healthy
8297,2019-03-13--Cedara-(DKB)-DSC_0034.JPG,maizecraze,test,leaf_spot,common_rust
8298,2019-03-13--Cedara-(DKB)-DSC_0038.JPG,maizecraze,test,leaf_spot,common_rust
8300,2019-03-13--Cedara-(DKB)-DSC_0092.JPG,maizecraze,test,leaf_spot,leaf_spot
8303,2019-03-13--Cedara-(DKB)-DSC_0098.JPG,maizecraze,test,leaf_spot,healthy
8305,2019-03-13--Cedara-(DKB)-DSC_0134.JPG,maizecraze,test,leaf_spot,healthy
8307,2019-03-13--Cedara-(DKB)-DSC_0225.JPG,maizecraze,test,leaf_spot,leaf_spot
8312,2019-03-13--Cedara-(DKB)-DSC_0279.JPG,maizecraze,test,leaf_spot,leaf_spot
8321,IMG_3626.JPG,maizecraze,test,leaf_spot,leaf_spot
8329,IMG_3643.JPG,maizecraze,test,leaf_spot,leaf_spot
8335,IMG_3784.JPG,maizecraze,test,leaf_spot,leaf_spot
8336,IMG_3847.JPG,maizecraze,test,leaf_spot,leaf_spot
8340,20190313_111119.jpg,maizecraze,test,leaf_spot,leaf_spot
8341,20190313_111353.jpg,maizecraze,test,leaf_spot,healthy
8343,20190313_111723.jpg,maizecraze,test,leaf_spot,leaf_spot
8347,20190313_113323.jpg,maizecraze,test,leaf_spot,leaf_spot
8350,20190313_144656.jpg,maizecraze,test,leaf_spot,healthy
8352,20190313_153456.jpg,maizecraze,test,leaf_spot,healthy
8355,20190313_153740.jpg,maizecraze,test,leaf_spot,leaf_spot
8356,20190313_153756.jpg,maizecraze,test,leaf_spot,leaf_spot
8360,IMG_20190316_074732.jpg,maizecraze,test,leaf_spot,leaf_blight
8361,IMG_20190316_075333.jpg,maizecraze,test,leaf_spot,leaf_spot
8364,IMG_20190316_082015.jpg,maizecraze,test,leaf_spot,leaf_spot
8366,IMG_20190316_082402.jpg,maizecraze,test,leaf_spot,common_rust
8370,IMG_20190316_082802.jpg,maizecraze,test,leaf_spot,leaf_spot
8373,IMG_20190316_082957.jpg,maizecraze,test,leaf_spot,leaf_spot
8374,IMG_20190316_083118.jpg,maizecraze,test,leaf_spot,leaf_spot
8384,IMG_20190316_085120.jpg,maizecraze,test,leaf_spot,leaf_spot
8387,IMG_20190316_085517.jpg,maizecraze,test,leaf_spot,leaf_spot
8389,IMG_20190316_090008.jpg,maizecraze,test,leaf_spot,leaf_spot
8391,IMG_20190316_090227.jpg,maizecraze,test,leaf_spot,leaf_spot
8394,IMG_20190316_090957.jpg,maizecraze,test,leaf_spot,leaf_spot
8402,IMG_20190316_081631.jpg,maizecraze,test,leaf_spot,leaf_blight
8404,IMG_20190316_082126.jpg,maizecraze,test,leaf_spot,leaf_spot
8406,IMG_20190316_082616.jpg,maizecraze,test,leaf_spot,leaf_blight
8414,IMG_20190316_083852.jpg,maizecraze,test,leaf_spot,leaf_spot
8415,IMG_20190316_083854.jpg,maizecraze,test,leaf_spot,common_rust
8418,IMG_20190316_084045.jpg,maizecraze,test,leaf_spot,leaf_spot
8425,IMG_20190316_092807.jpg,maizecraze,test,leaf_spot,leaf_spot
8426,IMG_20190227_112725.jpg,maizecraze,test,leaf_spot,leaf_spot
8427,IMG_20190227_112732.jpg,maizecraze,test,leaf_spot,leaf_blight
8428,IMG_20190227_112740.jpg,maizecraze,test,leaf_spot,leaf_spot
8432,20200309_090511.jpg,maizecraze,test,leaf_spot,healthy
8434,20200309_090754.jpg,maizecraze,test,leaf_spot,leaf_spot
8435,20200309_090828.jpg,maizecraze,test,leaf_spot,healthy
8436,20200309_090833.jpg,maizecraze,test,leaf_spot,leaf_spot
8437,20200309_090837.jpg,maizecraze,test,leaf_spot,healthy
8439,20200309_091534.jpg,maizecraze,test,leaf_spot,healthy
8440,20200309_092130.jpg,maizecraze,test,leaf_spot,healthy
8441,20200309_092252.jpg,maizecraze,test,leaf_spot,healthy
8447,20200309_092900.jpg,maizecraze,test,leaf_spot,healthy
8448,20200309_092954.jpg,maizecraze,test,leaf_spot,leaf_spot
8457,20200309_093459.jpg,maizecraze,test,leaf_spot,leaf_spot
8458,20200309_093535.jpg,maizecraze,test,leaf_spot,healthy
8460,20200309_093751.jpg,maizecraze,test,leaf_spot,healthy
8464,2012_03_DSC1750_maize_diverse_(1)-C-AC-DK-273.JPG,maizecraze,test,common_rust,healthy
8468,2019-03-13--Cedara-(DKB)-DSC_0187.JPG,maizecraze,test,common_rust,leaf_spot
8469,2019-03-13--Cedara-(DKB)-DSC_0205.JPG,maizecraze,test,common_rust,common_rust
8471,2019-03-13--Cedara-(DKB)-DSC_0212.JPG,maizecraze,test,common_rust,common_rust
8480,2019-03-13--Cedara-(DKB)-DSC_0300.JPG,maizecraze,test,common_rust,healthy
8481,2019-03-13--Cedara-(DKB)-DSC_0308.JPG,maizecraze,test,common_rust,common_rust
8482,2019-03-13--Cedara-(DKB)-DSC_0309.JPG,maizecraze,test,common_rust,common_rust
8483,2019-03-13--Cedara-(DKB)-DSC_0310.JPG,maizecraze,test,common_rust,common_rust
8491,IMG_3839.JPG,maizecraze,test,common_rust,leaf_spot
8492,20190313_113414.jpg,maizecraze,test,common_rust,common_rust
8493,20190313_113444.jpg,maizecraze,test,common_rust,leaf_spot
8497,20190313_144132.jpg,maizecraze,test,common_rust,healthy
8498,20190313_145528.jpg,maizecraze,test,common_rust,common_rust
8503,IMG_20190316_080808.jpg,maizecraze,test,common_rust,common_rust
8504,IMG_20190316_080852.jpg,maizecraze,test,common_rust,common_rust
8516,IMG_20190316_085559.jpg,maizecraze,test,common_rust,common_rust
8517,IMG_20190316_085854.jpg,maizecraze,test,common_rust,common_rust
8518,IMG_20190316_090754.jpg,maizecraze,test,common_rust,common_rust
8520,IMG_20190316_090911.jpg,maizecraze,test,common_rust,leaf_spot
8521,IMG_20190316_090913.jpg,maizecraze,test,common_rust,common_rust
8526,IMG_20190316_091339.jpg,maizecraze,test,common_rust,common_rust
8529,IMG_20190316_091803.jpg,maizecraze,test,common_rust,common_rust
8534,IMG_20190316_092149.jpg,maizecraze,test,common_rust,common_rust
8538,IMG_20190316_093644.jpg,maizecraze,test,common_rust,common_rust
8540,IMG_20190316_094248_1.jpg,maizecraze,test,common_rust,common_rust
8542,IMG_20190316_074913.jpg,maizecraze,test,common_rust,common_rust
8544,IMG_20190316_080639.jpg,maizecraze,test,common_rust,common_rust
8546,IMG_20190316_080736.jpg,maizecraze,test,common_rust,leaf_spot
8548,IMG_20190316_081413_BURST002.jpg,maizecraze,test,common_rust,common_rust
8553,IMG_20190316_084320.jpg,maizecraze,test,common_rust,common_rust
8558,IMG_20190316_085229.jpg,maizecraze,test,common_rust,common_rust
8560,IMG_20190316_085339.jpg,maizecraze,test,common_rust,common_rust
8563,IMG_20190316_085756.jpg,maizecraze,test,common_rust,leaf_spot
8571,IMG_20190316_090301.jpg,maizecraze,test,common_rust,leaf_blight
8572,IMG_20190316_090305.jpg,maizecraze,test,common_rust,common_rust
8575,IMG_20190316_090426.jpg,maizecraze,test,common_rust,common_rust
8581,IMG_20190316_091501.jpg,maizecraze,test,common_rust,common_rust
8582,IMG_20190316_091720.jpg,maizecraze,test,common_rust,common_rust
8594,IMG_20190316_092555.jpg,maizecraze,test,common_rust,leaf_spot
8597,IMG_20190316_092953.jpg,maizecraze,test,common_rust,common_rust
8599,IMG_20190316_093055.jpg,maizecraze,test,common_rust,common_rust
8601,20200309_091248.jpg,maizecraze,test,common_rust,leaf_spot
8603,20200309_092338.jpg,maizecraze,test,common_rust,healthy
8612,2012_03_DSC1751_maize_diverse-C-AC-DK-273.JPG,maizecraze,test,healthy,healthy
8617,2012_03_DSC1919_maize_diverse_(1)-R-Pn-DK-28.JPG,maizecraze,test,healthy,healthy
8624,2012_03_DSC1983_maize_diverse-R-Pn-DK-28.JPG,maizecraze,test,healthy,healthy
8629,2012_03_IMG_6333_maize_diverse_JM-C-Ac.JPG,maizecraze,test,healthy,healthy
8630,2012_03_IMG_6334_maize_diverse_JM-C-Ac.JPG,maizecraze,test,healthy,healthy
8639,2012_03_IMG_6486_maize_diverse_JM-R-Pn.JPG,maizecraze,test,healthy,leaf_spot
8644,2012_03_IMG_6550_maize_diverse_JM_(1)-R-Pn.JPG,maizecraze,test,healthy,healthy
8647,2012_03_IMG_6571_maize_diverse_JM-R-Pn.JPG,maizecraze,test,healthy,healthy
8650,2019-03-13--Cedara-(DKB)-DSC_0020.JPG,maizecraze,test,healthy,healthy
8657,2019-03-13--Cedara-(DKB)-DSC_0057.JPG,maizecraze,test,healthy,healthy
8659,2019-03-13--Cedara-(DKB)-DSC_0080.JPG,maizecraze,test,healthy,healthy
8664,2019-03-13--Cedara-(DKB)-DSC_0087.JPG,maizecraze,test,healthy,healthy
8667,2019-03-13--Cedara-(DKB)-DSC_0116.JPG,maizecraze,test,healthy,healthy
8672,2019-03-13--Cedara-(DKB)-DSC_0139.JPG,maizecraze,test,healthy,healthy
8674,2019-03-13--Cedara-(DKB)-DSC_0150.JPG,maizecraze,test,healthy,healthy
8675,2019-03-13--Cedara-(DKB)-DSC_0151.JPG,maizecraze,test,healthy,healthy
8678,2019-03-13--Cedara-(DKB)-DSC_0159.JPG,maizecraze,test,healthy,healthy
8682,2019-03-13--Cedara-(DKB)-DSC_0175.JPG,maizecraze,test,healthy,leaf_spot
8684,2019-03-13--Cedara-(DKB)-DSC_0190.JPG,maizecraze,test,healthy,common_rust
8685,2019-03-13--Cedara-(DKB)-DSC_0202.JPG,maizecraze,test,healthy,healthy
8690,2019-03-13--Cedara-(DKB)-DSC_0241.JPG,maizecraze,test,healthy,healthy
8693,2019-03-13--Cedara-(DKB)-DSC_0246.JPG,maizecraze,test,healthy,healthy
8694,2019-03-13--Cedara-(DKB)-DSC_0247.JPG,maizecraze,test,healthy,healthy
8696,2019-03-13--Cedara-(DKB)-DSC_0249.JPG,maizecraze,test,healthy,healthy
8697,2019-03-13--Cedara-(DKB)-DSC_0261.JPG,maizecraze,test,healthy,healthy
8698,2019-03-13--Cedara-(DKB)-DSC_0262.JPG,maizecraze,test,healthy,healthy
8702,2019-03-13--Cedara-(DKB)-DSC_0285.JPG,maizecraze,test,healthy,leaf_spot
8703,IMG_3678.JPG,maizecraze,test,healthy,healthy
8704,IMG_3680.JPG,maizecraze,test,healthy,healthy
8705,IMG_3681.JPG,maizecraze,test,healthy,healthy
8709,IMG_3751.JPG,maizecraze,test,healthy,healthy
